obs_id,target_name,project,ra,dec,freq_mhz,bandwidth_mhz,exptime_s,mjd_start,mjd_end,access_url,size_kb,cluster_name,cluster_ra,cluster_dec
2000-10-09_0244_P349W_15v.mbf,P349W_15v,P349,334.3,-10.3438,1394.5,64.0,,51826.114086,51826.120046,http://atoa.atnf.csiro.au/RPFITS?fname=2000-10-09_0244_P349W_15v.mbf,11190,A2426,333.64,-10.37
2000-10-09_0302_P349W_17v.mbf,P349W_17v,P349,334.3,-9.1772,1394.5,64.0,,51826.126991,51826.132894,http://atoa.atnf.csiro.au/RPFITS?fname=2000-10-09_0302_P349W_17v.mbf,11082,A2426,333.64,-10.37
2000-10-09_0455_P349W_13f.mbf,P349W_13f,P349,334.3,-11.8837,1394.5,64.0,,51826.205174,51826.211134,http://atoa.atnf.csiro.au/RPFITS?fname=2000-10-09_0455_P349W_13f.mbf,11132,A2426,333.64,-10.37
2000-10-09_0513_P349W_15f.mbf,P349W_15f,P349,334.3,-10.7171,1394.5,64.0,,51826.217963,51826.223866,http://atoa.atnf.csiro.au/RPFITS?fname=2000-10-09_0513_P349W_15f.mbf,11017,A2426,333.64,-10.37
2000-10-09_0532_P349W_17f.mbf,P349W_17f,P349,334.3,-9.5505,1394.5,64.0,,51826.230694,51826.236597,http://atoa.atnf.csiro.au/RPFITS?fname=2000-10-09_0532_P349W_17f.mbf,11057,A2426,333.64,-10.37
2001-04-26_1511_P349W_13r.mbf,P349W_13r,P349,334.3,-11.6038,1394.5,64.0,,52025.633183,52025.639144,http://atoa.atnf.csiro.au/RPFITS?fname=2001-04-26_1511_P349W_13r.mbf,10975,A2426,333.64,-10.37
2001-04-26_1530_P349W_15r.mbf,P349W_15r,P349,334.3,-10.4372,1394.5,64.0,,52025.64603,52025.651991,http://atoa.atnf.csiro.au/RPFITS?fname=2001-04-26_1530_P349W_15r.mbf,11015,A2426,333.64,-10.37
2001-04-26_1548_P349W_17r.mbf,P349W_17r,P349,334.3,-9.2706,1394.5,64.0,,52025.658877,52025.664838,http://atoa.atnf.csiro.au/RPFITS?fname=2001-04-26_1548_P349W_17r.mbf,11015,A2426,333.64,-10.37
2001-04-26_1906_P349W_13x.mbf,P349W_13x,P349,334.3,-11.4638,1394.5,64.0,,52025.795914,52025.801875,http://atoa.atnf.csiro.au/RPFITS?fname=2001-04-26_1906_P349W_13x.mbf,10965,A2426,333.64,-10.37
2001-04-26_1924_P349W_15x.mbf,P349W_15x,P349,334.3,-10.2972,1394.5,64.0,,52025.808646,52025.814664,http://atoa.atnf.csiro.au/RPFITS?fname=2001-04-26_1924_P349W_15x.mbf,11072,A2426,333.64,-10.37
2001-04-26_1942_P349W_17x.mbf,P349W_17x,P349,334.3,-9.1306,1394.5,64.0,,52025.821435,52025.827396,http://atoa.atnf.csiro.au/RPFITS?fname=2001-04-26_1942_P349W_17x.mbf,11015,A2426,333.64,-10.37
1999-09-19_0722_GL8-3320V.mbf,GL8-3320V,P307,332.4226,-10.5,1419.0,8.0,,51440.307639,51440.309086,http://atoa.atnf.csiro.au/RPFITS?fname=1999-09-19_0722_GL8-3320V.mbf,3000,A2426,333.64,-10.37
1999-09-19_0728_GL8-3331V.mbf,GL8-3331V,P307,333.5331,-10.5,1419.0,8.0,,51440.3114,51440.312847,http://atoa.atnf.csiro.au/RPFITS?fname=1999-09-19_0728_GL8-3331V.mbf,3000,A2426,333.64,-10.37
1999-09-19_0733_GL8-3342V.mbf,GL8-3342V,P307,334.6436,-10.5,1419.0,8.0,,51440.315162,51440.316609,http://atoa.atnf.csiro.au/RPFITS?fname=1999-09-19_0733_GL8-3342V.mbf,3000,A2426,333.64,-10.37
1999-09-21_0704_B343-9.mbf,B343-9,P307,333.0,-9.0,1419.0,8.0,,51442.295197,51442.295833,http://atoa.atnf.csiro.au/RPFITS?fname=1999-09-21_0704_B343-9.mbf,1390,A2426,333.64,-10.37
1999-09-19_0722_GL8-3320V.mbf,GL8-3320V,P307,332.4226,-10.5,1422.1,8.0,,51440.307639,51440.309086,http://atoa.atnf.csiro.au/RPFITS?fname=1999-09-19_0722_GL8-3320V.mbf,3000,A2426,333.64,-10.37
1999-09-19_0728_GL8-3331V.mbf,GL8-3331V,P307,333.5331,-10.5,1422.1,8.0,,51440.3114,51440.312847,http://atoa.atnf.csiro.au/RPFITS?fname=1999-09-19_0728_GL8-3331V.mbf,3000,A2426,333.64,-10.37
1999-09-19_0733_GL8-3342V.mbf,GL8-3342V,P307,334.6436,-10.5,1422.1,8.0,,51440.315162,51440.316609,http://atoa.atnf.csiro.au/RPFITS?fname=1999-09-19_0733_GL8-3342V.mbf,3000,A2426,333.64,-10.37
1999-09-21_0704_B343-9.mbf,B343-9,P307,333.0,-9.0,1422.1,8.0,,51442.295197,51442.295833,http://atoa.atnf.csiro.au/RPFITS?fname=1999-09-21_0704_B343-9.mbf,1390,A2426,333.64,-10.37
2001-06-02_0350_p375_J0333_dec7.mbf,p375_J0333_dec,P375,55.0704,-51.8977,1417.4,8.0,,52062.159977,52062.16206,http://atoa.atnf.csiro.au/RPFITS?fname=2001-06-02_0350_p375_J0333_dec7.mbf,1120,A3158,55.72,-53.64
2003-01-17_0819_P424_SRC_0334-546.rpf,0334-546,P424,53.974688,-54.506978,1394.5,64.0,,52656.346667,52656.354248,http://atoa.atnf.csiro.au/RPFITS?fname=2003-01-17_0819_P424_SRC_0334-546.rpf,12890,A3158,55.72,-53.64
2003-09-23_1513_P424SRC_0334-546.rpf,0334-546,P424,53.974687,-54.506976,1394.5,64.0,,52905.634398,52905.666921,http://atoa.atnf.csiro.au/RPFITS?fname=2003-09-23_1513_P424SRC_0334-546.rpf,53760,A3158,55.72,-53.64
2001-10-26_1215_p384ra_04b.mbf,p384ra_04b,P384,54.8804,-52.4088,1416.0,8.0,,52208.510498,52208.518137,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-26_1215_p384ra_04b.mbf,7657,A3158,55.72,-53.64
2001-10-27_1823_p384ra_04b.mbf,p384ra_04b,P384,54.8804,-52.4088,1416.0,8.0,,52209.766343,52209.773981,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-27_1823_p384ra_04b.mbf,7657,A3158,55.72,-53.64
2001-10-28_1131_p384ra_04b.mbf,p384ra_04b,P384,54.8804,-52.4088,1416.0,8.0,,52210.521956,52210.529595,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-28_1131_p384ra_04b.mbf,7657,A3158,55.72,-53.64
2003-06-07_0502_p384filament_06d.mbf,p384filament_0,P384,55.1644,-54.9715,1419.0,4.0,,52797.209861,52797.213681,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-07_0502_p384filament_06d.mbf,7635,A3158,55.72,-53.64
2003-06-08_0340_p384filament_06d.mbf,p384filament_0,P384,55.1644,-54.9715,1419.0,4.0,,52798.152917,52798.156736,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-08_0340_p384filament_06d.mbf,7665,A3158,55.72,-53.64
2003-06-08_0441_p384filament_06d.mbf,p384filament_0,P384,55.1644,-54.9715,1419.0,4.0,,52798.195683,52798.199502,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-08_0441_p384filament_06d.mbf,7635,A3158,55.72,-53.64
2003-06-07_0514_p384filament_06e.mbf,p384filament_0,P384,55.1901,-55.1852,1419.0,4.0,,52797.218426,52797.222245,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-07_0514_p384filament_06e.mbf,7715,A3158,55.72,-53.64
2003-06-08_0352_p384filament_06e.mbf,p384filament_0,P384,55.1901,-55.1852,1419.0,4.0,,52798.161539,52798.165359,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-08_0352_p384filament_06e.mbf,7715,A3158,55.72,-53.64
2003-06-08_0453_p384filament_06e.mbf,p384filament_0,P384,55.1901,-55.1852,1419.0,4.0,,52798.204248,52798.208067,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-08_0453_p384filament_06e.mbf,7715,A3158,55.72,-53.64
2003-06-07_0449_p384filament_06c.mbf,p384filament_0,P384,55.139,-54.7578,1419.0,4.0,,52797.201354,52797.205174,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-07_0449_p384filament_06c.mbf,7617,A3158,55.72,-53.64
2003-06-08_0327_p384filament_06c.mbf,p384filament_0,P384,55.139,-54.7578,1419.0,4.0,,52798.14441,52798.148229,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-08_0327_p384filament_06c.mbf,7665,A3158,55.72,-53.64
2003-06-08_0429_p384filament_06c.mbf,p384filament_0,P384,55.139,-54.7578,1419.0,4.0,,52798.187118,52798.190937,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-08_0429_p384filament_06c.mbf,7617,A3158,55.72,-53.64
2003-05-03_0627_p384ra_06a.mbf,p384ra_06a,P384,55.0891,-54.3305,1419.0,4.0,,52762.268889,52762.272708,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-03_0627_p384ra_06a.mbf,7697,A3158,55.72,-53.64
2003-06-07_0425_p384filament_06a.mbf,p384filament_0,P384,55.0891,-54.3305,1419.0,4.0,,52797.184456,52797.188218,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-07_0425_p384filament_06a.mbf,7535,A3158,55.72,-53.64
2003-06-08_0303_p384filament_06a.mbf,p384filament_0,P384,55.0891,-54.3305,1419.0,4.0,,52798.127512,52798.131273,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-08_0303_p384filament_06a.mbf,7520,A3158,55.72,-53.64
2003-05-03_0717_p384ra_04b.mbf,p384ra_04b,P384,54.9135,-52.729,1419.0,4.0,,52762.30419,52762.308009,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-03_0717_p384ra_04b.mbf,7635,A3158,55.72,-53.64
2003-06-07_0335_p384filament_04b.mbf,p384filament_0,P384,54.9135,-52.729,1419.0,4.0,,52797.150023,52797.153843,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-07_0335_p384filament_04b.mbf,7650,A3158,55.72,-53.64
2003-06-07_2220_p384filament_04b.mbf,p384filament_0,P384,54.9135,-52.729,1419.0,4.0,,52797.931331,52797.935093,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-07_2220_p384filament_04b.mbf,7520,A3158,55.72,-53.64
2003-05-03_0730_p384ra_06b.mbf,p384ra_06b,P384,55.1516,-54.8647,1419.0,4.0,,52762.31287,52762.31669,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-03_0730_p384ra_06b.mbf,7715,A3158,55.72,-53.64
2003-06-07_0437_p384filament_06b.mbf,p384filament_0,P384,55.1516,-54.8647,1419.0,4.0,,52797.192847,52797.196609,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-07_0437_p384filament_06b.mbf,7520,A3158,55.72,-53.64
2003-06-08_0315_p384filament_06b.mbf,p384filament_0,P384,55.1516,-54.8647,1419.0,4.0,,52798.135903,52798.139664,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-08_0315_p384filament_06b.mbf,7520,A3158,55.72,-53.64
2003-06-08_2003_p384fil_cut_1.mbf,p384fil_cut_1,P384,54.9135,-52.5089,1419.0,4.0,,52798.836019,52798.843657,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-08_2003_p384fil_cut_1.mbf,15240,A3158,55.72,-53.64
2003-06-08_2026_p384fil_cut_1.mbf,p384fil_cut_1,P384,54.9135,-52.5089,1419.0,4.0,,52798.851991,52798.85963,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-08_2026_p384fil_cut_1.mbf,15240,A3158,55.72,-53.64
2003-06-08_2049_p384fil_cut_1.mbf,p384fil_cut_1,P384,54.9135,-52.5089,1419.0,4.0,,52798.867905,52798.875544,http://atoa.atnf.csiro.au/RPFITS?fname=2003-06-08_2049_p384fil_cut_1.mbf,15255,A3158,55.72,-53.64
2001-10-26_1316_p384ra_04c.mbf,p384ra_04c,P384,54.9024,-52.6223,1416.0,8.0,,52208.553437,52208.561019,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-26_1316_p384ra_04c.mbf,7600,A3158,55.72,-53.64
2001-10-27_1724_p384ra_04c.mbf,p384ra_04c,P384,54.9024,-52.6223,1416.0,8.0,,52209.725428,52209.733009,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-27_1724_p384ra_04c.mbf,7600,A3158,55.72,-53.64
2001-10-28_1230_p384ra_04c.mbf,p384ra_04c,P384,54.9024,-52.6223,1416.0,8.0,,52210.562928,52210.570567,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-28_1230_p384ra_04c.mbf,7657,A3158,55.72,-53.64
2001-10-29_1720_p384ra_04c.mbf,p384ra_04c,P384,54.9024,-52.6223,1416.0,8.0,,52211.722882,52211.730463,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-29_1720_p384ra_04c.mbf,7567,A3158,55.72,-53.64
2001-10-26_1416_p384ra_04d.mbf,p384ra_04d,P384,54.9247,-52.8358,1416.0,8.0,,52208.594931,52208.602569,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-26_1416_p384ra_04d.mbf,7610,A3158,55.72,-53.64
2001-10-27_1625_p384ra_04d.mbf,p384ra_04d,P384,54.9247,-52.8358,1416.0,8.0,,52209.684398,52209.691979,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-27_1625_p384ra_04d.mbf,7600,A3158,55.72,-53.64
2001-10-28_1329_p384ra_04d.mbf,p384ra_04d,P384,54.9247,-52.8358,1416.0,8.0,,52210.604132,52210.611771,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-28_1329_p384ra_04d.mbf,7650,A3158,55.72,-53.64
2001-10-29_1819_p384ra_04d.mbf,p384ra_04d,P384,54.9247,-52.8358,1416.0,8.0,,52211.763738,52211.771377,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-29_1819_p384ra_04d.mbf,7657,A3158,55.72,-53.64
2001-10-26_1516_p384ra_04e.mbf,p384ra_04e,P384,54.9473,-53.0493,1416.0,8.0,,52208.636308,52208.643947,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-26_1516_p384ra_04e.mbf,7657,A3158,55.72,-53.64
2001-10-27_1525_p384ra_04e.mbf,p384ra_04e,P384,54.9473,-53.0493,1416.0,8.0,,52209.643079,52209.65066,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-27_1525_p384ra_04e.mbf,7600,A3158,55.72,-53.64
2001-10-28_1429_p384ra_04e.mbf,p384ra_04e,P384,54.9473,-53.0493,1416.0,8.0,,52210.645509,52210.653148,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-28_1429_p384ra_04e.mbf,7650,A3158,55.72,-53.64
2001-10-29_1918_p384ra_04e.mbf,p384ra_04e,P384,54.9473,-53.0493,1416.0,8.0,,52211.804595,52211.812234,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-29_1918_p384ra_04e.mbf,7650,A3158,55.72,-53.64
2001-10-26_1111_p384ra_04a.mbf,p384ra_04a,P384,54.8586,-52.1953,1416.0,8.0,,52208.466169,52208.473808,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-26_1111_p384ra_04a.mbf,7657,A3158,55.72,-53.64
2001-10-27_1922_p384ra_04a.mbf,p384ra_04a,P384,54.8586,-52.1953,1416.0,8.0,,52209.807315,52209.814954,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-27_1922_p384ra_04a.mbf,7657,A3158,55.72,-53.64
2001-10-28_1032_p384ra_04a.mbf,p384ra_04a,P384,54.8586,-52.1953,1416.0,8.0,,52210.481042,52210.488681,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-28_1032_p384ra_04a.mbf,7657,A3158,55.72,-53.64
2001-10-29_1520_p384ra_04a.mbf,p384ra_04a,P384,54.8586,-52.1953,1416.0,8.0,,52211.639201,52211.64684,http://atoa.atnf.csiro.au/RPFITS?fname=2001-10-29_1520_p384ra_04a.mbf,7657,A3158,55.72,-53.64
2001-08-10_1752_PRCB05HI.rpf,PRCB05HI,P378,58.205,-54.830667,1349.3,64.0,,52131.744815,52131.756968,http://atoa.atnf.csiro.au/RPFITS?fname=2001-08-10_1752_PRCB05HI.rpf,19390,A3158,55.72,-53.64
2001-08-10_1810_PRCB05HI.rpf,PRCB05HI,P378,58.205,-54.830667,1349.3,64.0,,52131.757431,52131.769525,http://atoa.atnf.csiro.au/RPFITS?fname=2001-08-10_1810_PRCB05HI.rpf,19390,A3158,55.72,-53.64
2001-08-10_1828_PRCB05HI.rpf,PRCB05HI,P378,58.205,-54.830667,1349.3,64.0,,52131.769988,52131.782083,http://atoa.atnf.csiro.au/RPFITS?fname=2001-08-10_1828_PRCB05HI.rpf,19390,A3158,55.72,-53.64
2001-08-10_1846_PRCB05HI.rpf,PRCB05HI,P378,58.205,-54.830667,1349.3,64.0,,52131.782546,52131.794699,http://atoa.atnf.csiro.au/RPFITS?fname=2001-08-10_1846_PRCB05HI.rpf,19390,A3158,55.72,-53.64
2001-08-07_0027_PRCB05.rpf,PRCB05,P378,58.205,-54.830667,1394.3,64.0,,52128.019352,52128.031447,http://atoa.atnf.csiro.au/RPFITS?fname=2001-08-07_0027_PRCB05.rpf,19390,A3158,55.72,-53.64
2001-08-07_0046_PRCB05.rpf,PRCB05,P378,58.205,-54.830667,1394.3,64.0,,52128.032257,52128.044468,http://atoa.atnf.csiro.au/RPFITS?fname=2001-08-07_0046_PRCB05.rpf,19390,A3158,55.72,-53.64
2001-08-07_0104_PRCB05.rpf,PRCB05,P378,58.205,-54.830667,1394.3,64.0,,52128.045104,52128.057373,http://atoa.atnf.csiro.au/RPFITS?fname=2001-08-07_0104_PRCB05.rpf,19390,A3158,55.72,-53.64
2003-07-17_0756_P387_SEQ_FU_122102.3+0343.mbf,SEQ_FU_122102.,P387,185.259583,3.721389,1408.3,8.0,,52837.33081,52837.342558,http://atoa.atnf.csiro.au/RPFITS?fname=2003-07-17_0756_P387_SEQ_FU_122102.3+0343.mbf,9730,RXC J1217.6+0339,184.42,3.66
2005-01-20_2043_p387.HIPASSJ121557+0441.mbf,HIPASSJ121557+,P387,183.986667,4.695,1410.1,8.0,,53390.863391,53390.875428,http://atoa.atnf.csiro.au/RPFITS?fname=2005-01-20_2043_p387.HIPASSJ121557+0441.mbf,9730,RXC J1217.6+0339,184.42,3.66
2013-05-31_0834-P837_lya_lowz.rpf,lya_lowz_4,P837,185.088792,5.393889,1411.0,8.0,,56443.357326,56443.38103,http://atoa.atnf.csiro.au/RPFITS?fname=2013-05-31_0834-P837_lya_lowz.rpf,47175,RXC J1217.6+0339,184.42,3.66
2013-05-31_0834-P837_lya_lowz.rpf,lya_lowz_8,P837,184.082,5.393889,1411.0,8.0,,56443.357326,56443.38103,http://atoa.atnf.csiro.au/RPFITS?fname=2013-05-31_0834-P837_lya_lowz.rpf,47175,RXC J1217.6+0339,184.42,3.66
2013-05-31_0834-P837_lya_lowz.rpf,lya_lowz_6,P837,184.585375,5.393889,1411.0,8.0,,56443.357326,56443.38103,http://atoa.atnf.csiro.au/RPFITS?fname=2013-05-31_0834-P837_lya_lowz.rpf,47175,RXC J1217.6+0339,184.42,3.66
2003-04-22_1232_P387_HIPASSJ121900.7+0358.mbf,HIPASSJ121900.,P387,184.752917,3.976111,1413.2,8.0,,52751.522708,52751.534514,http://atoa.atnf.csiro.au/RPFITS?fname=2003-04-22_1232_P387_HIPASSJ121900.7+0358.mbf,9730,RXC J1217.6+0339,184.42,3.66
2003-07-17_0738_P387_SEQ_FU_121909.8+0351.mbf,SEQ_FU_121909.,P387,184.790833,3.856389,1413.2,8.0,,52837.318252,52837.330058,http://atoa.atnf.csiro.au/RPFITS?fname=2003-07-17_0738_P387_SEQ_FU_121909.8+0351.mbf,9730,RXC J1217.6+0339,184.42,3.66
2003-07-17_0814_P387_SEQ_FU_122439.9+0318.mbf,SEQ_FU_122439.,P387,186.16625,3.302778,1416.0,8.0,,52837.34331,52837.355116,http://atoa.atnf.csiro.au/RPFITS?fname=2003-07-17_0814_P387_SEQ_FU_122439.9+0318.mbf,9730,RXC J1217.6+0339,184.42,3.66
2005-01-17_2034_p387.HIPASSJ121301+0239.mbf,HIPASSJ121301+,P387,183.254583,2.656667,1416.3,8.0,,53387.857488,53387.869583,http://atoa.atnf.csiro.au/RPFITS?fname=2005-01-17_2034_p387.HIPASSJ121301+0239.mbf,9730,RXC J1217.6+0339,184.42,3.66
2003-05-07_0901_PKS1217dp001002.mbf,PKS1217dp00100,P431,183.0009,4.6868,1394.5,64.0,,52766.375949,52766.379595,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-07_0901_PKS1217dp001002.mbf,6840,RXC J1217.6+0339,184.42,3.66
2003-05-07_0913_PKS1217dp001004.mbf,PKS1217dp00100,P431,184.1715,4.6868,1394.5,64.0,,52766.384167,52766.387812,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-07_0913_PKS1217dp001004.mbf,6857,RXC J1217.6+0339,184.42,3.66
2003-05-07_0924_PKS1217dp001006.mbf,PKS1217dp00100,P431,185.342,4.6868,1394.5,64.0,,52766.392384,52766.39603,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-07_0924_PKS1217dp001006.mbf,6857,RXC J1217.6+0339,184.42,3.66
2003-05-07_0957_PKS1217dp002002.mbf,PKS1217dp00200,P431,183.1179,4.6868,1394.5,64.0,,52766.414954,52766.4186,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-07_0957_PKS1217dp002002.mbf,6850,RXC J1217.6+0339,184.42,3.66
2003-05-07_1009_PKS1217dp002004.mbf,PKS1217dp00200,P431,184.2885,4.6868,1394.5,64.0,,52766.423171,52766.426817,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-07_1009_PKS1217dp002004.mbf,6792,RXC J1217.6+0339,184.42,3.66
2003-05-07_1020_PKS1217dp002006.mbf,PKS1217dp00200,P431,185.4591,4.6868,1394.5,64.0,,52766.431273,52766.434919,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-07_1020_PKS1217dp002006.mbf,6850,RXC J1217.6+0339,184.42,3.66
2003-05-07_1045_PKS1217dp003002.mbf,PKS1217dp00300,P431,183.235,4.6868,1394.5,64.0,,52766.448229,52766.451875,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-07_1045_PKS1217dp003002.mbf,6857,RXC J1217.6+0339,184.42,3.66
2003-05-07_1057_PKS1217dp003004.mbf,PKS1217dp00300,P431,184.4056,4.6868,1394.5,64.0,,52766.456447,52766.460093,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-07_1057_PKS1217dp003004.mbf,6850,RXC J1217.6+0339,184.42,3.66
2003-05-07_1108_PKS1217dp003006.mbf,PKS1217dp00300,P431,185.5762,4.6868,1394.5,64.0,,52766.464664,52766.46831,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-07_1108_PKS1217dp003006.mbf,6857,RXC J1217.6+0339,184.42,3.66
2003-05-07_1211_PKS1217dp004002.mbf,PKS1217dp00400,P431,183.3521,4.6868,1394.5,64.0,,52766.508299,52766.511944,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-07_1211_PKS1217dp004002.mbf,6850,RXC J1217.6+0339,184.42,3.66
2003-05-07_1223_PKS1217dp004004.mbf,PKS1217dp00400,P431,184.5226,4.6868,1394.5,64.0,,52766.516458,52766.520104,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-07_1223_PKS1217dp004004.mbf,6840,RXC J1217.6+0339,184.42,3.66
2003-05-07_1235_PKS1217dp004006.mbf,PKS1217dp00400,P431,185.6932,4.6868,1394.5,64.0,,52766.524734,52766.52838,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-07_1235_PKS1217dp004006.mbf,6857,RXC J1217.6+0339,184.42,3.66
2003-05-07_1300_PKS1217dp005002.mbf,PKS1217dp00500,P431,183.4691,4.6868,1394.5,64.0,,52766.542442,52766.546088,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-07_1300_PKS1217dp005002.mbf,6857,RXC J1217.6+0339,184.42,3.66
2003-05-07_1312_PKS1217dp005004.mbf,PKS1217dp00500,P431,184.6397,4.6868,1394.5,64.0,,52766.550602,52766.554248,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-07_1312_PKS1217dp005004.mbf,6840,RXC J1217.6+0339,184.42,3.66
2003-05-07_1324_PKS1217dp005006.mbf,PKS1217dp00500,P431,185.8103,4.6868,1394.5,64.0,,52766.558819,52766.562465,http://atoa.atnf.csiro.au/RPFITS?fname=2003-05-07_1324_PKS1217dp005006.mbf,6832,RXC J1217.6+0339,184.42,3.66
2003-04-21_1403_P387_HIPASSJ121550.6+0441.mbf,HIPASSJ121550.,P387,183.960833,4.690833,1410.1,8.0,,52750.586134,52750.59794,http://atoa.atnf.csiro.au/RPFITS?fname=2003-04-21_1403_P387_HIPASSJ121550.6+0441.mbf,9730,RXC J1217.6+0339,184.42,3.66
2003-04-22_1351_P387_HIPASSJ122434.4+0359.mbf,HIPASSJ122434.,P387,186.143333,3.997222,1412.3,8.0,,52751.577222,52751.589086,http://atoa.atnf.csiro.au/RPFITS?fname=2003-04-22_1351_P387_HIPASSJ122434.4+0359.mbf,9730,RXC J1217.6+0339,184.42,3.66
2003-04-19_1458_P387_HIPASSJ121128.4+0256.mbf,HIPASSJ121128.,P387,182.868333,2.939444,1414.3,8.0,,52748.623981,52748.635787,http://atoa.atnf.csiro.au/RPFITS?fname=2003-04-19_1458_P387_HIPASSJ121128.4+0256.mbf,9730,RXC J1217.6+0339,184.42,3.66
2001-05-15_0909_p372ra_01b.mbf,p372ra_01b,P372,184.993,4.0325,1394.5,64.0,,52044.381389,52044.384861,http://atoa.atnf.csiro.au/RPFITS?fname=2001-05-15_0909_p372ra_01b.mbf,6517,RXC J1217.6+0339,184.42,3.66
2001-05-14_1315_p372dec_01e.mbf,p372dec_01e,P372,185.4609,4.1498,1394.5,64.0,,52043.552396,52043.555868,http://atoa.atnf.csiro.au/RPFITS?fname=2001-05-14_1315_p372dec_01e.mbf,6517,RXC J1217.6+0339,184.42,3.66
2001-05-15_1115_p372ra_03e.mbf,p372ra_03e,P372,184.9968,2.5152,1394.5,64.0,,52044.469063,52044.472535,http://atoa.atnf.csiro.au/RPFITS?fname=2001-05-15_1115_p372ra_03e.mbf,6567,RXC J1217.6+0339,184.42,3.66
2001-05-15_1207_p372ra_03d.mbf,p372ra_03d,P372,184.9966,2.6319,1394.5,64.0,,52044.505579,52044.509051,http://atoa.atnf.csiro.au/RPFITS?fname=2001-05-15_1207_p372ra_03d.mbf,6517,RXC J1217.6+0339,184.42,3.66
2001-05-14_0758_p372dec_03a.mbf,p372dec_03a,P372,186.163,4.1503,1394.5,64.0,,52043.332431,52043.335961,http://atoa.atnf.csiro.au/RPFITS?fname=2001-05-14_0758_p372dec_03a.mbf,6625,RXC J1217.6+0339,184.42,3.66
2001-05-14_0840_p372dec_01b.mbf,p372dec_01b,P372,185.1097,4.1494,1394.5,64.0,,52043.361771,52043.365243,http://atoa.atnf.csiro.au/RPFITS?fname=2001-05-14_0840_p372dec_01b.mbf,6517,RXC J1217.6+0339,184.42,3.66
2001-05-14_0852_p372dec_03b.mbf,p372dec_03b,P372,186.28,4.1504,1394.5,64.0,,52043.369583,52043.373113,http://atoa.atnf.csiro.au/RPFITS?fname=2001-05-14_0852_p372dec_03b.mbf,6642,RXC J1217.6+0339,184.42,3.66
2001-05-15_0828_p372ra_03a.mbf,p372ra_03a,P372,184.9958,2.9819,1394.5,64.0,,52044.35309,52044.356562,http://atoa.atnf.csiro.au/RPFITS?fname=2001-05-15_0828_p372ra_03a.mbf,6517,RXC J1217.6+0339,184.42,3.66
